Algorithm;TryNr;InstanceNr;FitnessWorkload;FitnessDeadline;RandomSeed;BestChromosome
moead;0;7;0.5191939441068674;-1187.0;268141;"['job26' 'job29' 'job47' 'job15' 'job18' 'job43' 'job44' 'job19' 'job1'
 'job46' 'job0' 'job11' 'job24' 'job36' 'job12' 'job2' 'job51' 'job31'
 'job13' 'job37' 'job21' 'job42' 'job52' 'job10' 'job38' 'job50' 'job16'
 'job9' 'job27' 'job5' 'job41' 'job33' 'job14' 'job17' 'job6' 'job45'
 'job48' 'job4' 'job28' 'job49' 'job34' 'job7' 'job8' 'job20' 'job35'
 'job22' 'job25' 'job30' 'job40' 'job3' 'job32' 'job23' 'job39']"
moead;1;7;0.42566855348186733;-1183.0;155052;"['job20' 'job29' 'job23' 'job3' 'job36' 'job46' 'job38' 'job17' 'job22'
 'job39' 'job24' 'job4' 'job52' 'job26' 'job47' 'job31' 'job41' 'job48'
 'job33' 'job51' 'job25' 'job15' 'job1' 'job8' 'job10' 'job43' 'job28'
 'job50' 'job14' 'job0' 'job12' 'job32' 'job5' 'job49' 'job37' 'job30'
 'job7' 'job44' 'job19' 'job42' 'job45' 'job16' 'job27' 'job21' 'job34'
 'job2' 'job40' 'job35' 'job18' 'job13' 'job9' 'job6' 'job11']"
moead;2;7;0.4890709695698303;-1163.0;320087;"['job14' 'job41' 'job2' 'job12' 'job50' 'job45' 'job5' 'job10' 'job16'
 'job22' 'job51' 'job6' 'job27' 'job32' 'job36' 'job21' 'job31' 'job1'
 'job24' 'job47' 'job11' 'job23' 'job8' 'job37' 'job25' 'job43' 'job40'
 'job30' 'job33' 'job38' 'job39' 'job18' 'job13' 'job15' 'job17' 'job4'
 'job26' 'job34' 'job52' 'job44' 'job0' 'job9' 'job28' 'job7' 'job29'
 'job19' 'job48' 'job20' 'job3' 'job49' 'job46' 'job42' 'job35']"
moead;3;7;0.4707489691840278;-1141.0;408276;"['job36' 'job48' 'job49' 'job27' 'job22' 'job23' 'job2' 'job44' 'job31'
 'job13' 'job51' 'job21' 'job6' 'job32' 'job42' 'job10' 'job26' 'job43'
 'job8' 'job5' 'job37' 'job18' 'job9' 'job38' 'job15' 'job35' 'job29'
 'job4' 'job3' 'job46' 'job41' 'job28' 'job45' 'job40' 'job50' 'job1'
 'job17' 'job33' 'job47' 'job7' 'job11' 'job30' 'job0' 'job14' 'job34'
 'job16' 'job20' 'job12' 'job24' 'job52' 'job25' 'job39' 'job19']"
moead;4;7;0.49597466362847226;-1195.0;125205;"['job7' 'job28' 'job15' 'job19' 'job20' 'job1' 'job43' 'job8' 'job2'
 'job18' 'job0' 'job52' 'job5' 'job24' 'job49' 'job48' 'job33' 'job3'
 'job47' 'job30' 'job22' 'job14' 'job13' 'job41' 'job50' 'job23' 'job39'
 'job36' 'job25' 'job40' 'job44' 'job17' 'job38' 'job11' 'job4' 'job45'
 'job27' 'job6' 'job16' 'job46' 'job35' 'job34' 'job26' 'job42' 'job51'
 'job21' 'job29' 'job32' 'job31' 'job9' 'job10' 'job12' 'job37']"
moead;5;7;0.49545660325038576;-1123.0;183953;"['job33' 'job14' 'job30' 'job2' 'job18' 'job38' 'job43' 'job47' 'job7'
 'job6' 'job50' 'job11' 'job25' 'job49' 'job48' 'job45' 'job20' 'job27'
 'job16' 'job13' 'job28' 'job46' 'job0' 'job5' 'job40' 'job26' 'job22'
 'job9' 'job36' 'job12' 'job10' 'job29' 'job44' 'job17' 'job15' 'job42'
 'job51' 'job1' 'job34' 'job24' 'job21' 'job39' 'job37' 'job35' 'job32'
 'job4' 'job23' 'job3' 'job8' 'job52' 'job31' 'job41' 'job19']"
moead;6;7;0.5418194504726082;-1182.0;449158;"['job2' 'job49' 'job17' 'job0' 'job40' 'job22' 'job51' 'job34' 'job47'
 'job6' 'job21' 'job16' 'job50' 'job31' 'job38' 'job23' 'job33' 'job29'
 'job32' 'job18' 'job26' 'job27' 'job52' 'job36' 'job46' 'job4' 'job39'
 'job1' 'job30' 'job41' 'job7' 'job25' 'job24' 'job37' 'job5' 'job9'
 'job28' 'job19' 'job44' 'job45' 'job11' 'job48' 'job35' 'job13' 'job15'
 'job8' 'job3' 'job14' 'job43' 'job20' 'job10' 'job12' 'job42']"
moead;7;7;0.5134982638888889;-1197.0;260986;"['job52' 'job43' 'job7' 'job42' 'job13' 'job38' 'job3' 'job26' 'job44'
 'job50' 'job6' 'job17' 'job47' 'job22' 'job15' 'job2' 'job14' 'job41'
 'job5' 'job19' 'job0' 'job21' 'job1' 'job32' 'job23' 'job37' 'job49'
 'job46' 'job28' 'job9' 'job4' 'job29' 'job36' 'job24' 'job45' 'job40'
 'job11' 'job8' 'job31' 'job48' 'job25' 'job33' 'job35' 'job51' 'job18'
 'job20' 'job16' 'job10' 'job30' 'job12' 'job39' 'job34' 'job27']"
moead;8;7;0.46430245105131174;-1162.0;37528;"['job12' 'job35' 'job4' 'job18' 'job39' 'job19' 'job13' 'job24' 'job15'
 'job33' 'job49' 'job50' 'job3' 'job45' 'job36' 'job14' 'job5' 'job46'
 'job51' 'job34' 'job44' 'job42' 'job48' 'job25' 'job1' 'job17' 'job41'
 'job20' 'job40' 'job37' 'job7' 'job23' 'job2' 'job26' 'job0' 'job29'
 'job32' 'job47' 'job8' 'job21' 'job11' 'job28' 'job16' 'job6' 'job27'
 'job30' 'job22' 'job9' 'job52' 'job31' 'job38' 'job43' 'job10']"
moead;9;7;0.3674545777874228;-1194.0;226214;"['job39' 'job51' 'job50' 'job28' 'job23' 'job24' 'job31' 'job10' 'job6'
 'job49' 'job7' 'job11' 'job48' 'job38' 'job26' 'job46' 'job52' 'job47'
 'job2' 'job22' 'job33' 'job15' 'job12' 'job41' 'job8' 'job21' 'job9'
 'job5' 'job18' 'job13' 'job35' 'job27' 'job1' 'job29' 'job14' 'job45'
 'job16' 'job3' 'job42' 'job0' 'job44' 'job37' 'job19' 'job30' 'job20'
 'job32' 'job34' 'job40' 'job4' 'job36' 'job43' 'job17' 'job25']"
moead;0;8;0.644371624228395;-1178.0;73827;"['job30' 'job26' 'job50' 'job2' 'job48' 'job3' 'job14' 'job12' 'job52'
 'job18' 'job35' 'job7' 'job4' 'job0' 'job28' 'job9' 'job1' 'job45'
 'job33' 'job20' 'job8' 'job29' 'job47' 'job42' 'job13' 'job27' 'job46'
 'job16' 'job36' 'job22' 'job6' 'job40' 'job51' 'job17' 'job24' 'job49'
 'job39' 'job37' 'job19' 'job15' 'job41' 'job44' 'job21' 'job38' 'job31'
 'job32' 'job43' 'job11' 'job5' 'job23' 'job34' 'job10' 'job25']"
moead;1;8;0.5775019591531636;-1220.0;90280;"['job34' 'job48' 'job19' 'job17' 'job24' 'job45' 'job3' 'job32' 'job39'
 'job12' 'job11' 'job28' 'job6' 'job22' 'job38' 'job5' 'job1' 'job7'
 'job30' 'job18' 'job20' 'job35' 'job2' 'job41' 'job37' 'job36' 'job25'
 'job33' 'job50' 'job9' 'job16' 'job14' 'job40' 'job51' 'job15' 'job13'
 'job21' 'job27' 'job49' 'job47' 'job42' 'job46' 'job31' 'job8' 'job10'
 'job52' 'job43' 'job0' 'job26' 'job4' 'job44' 'job23' 'job29']"
moead;2;8;0.6724959309895834;-1106.0;63523;"['job32' 'job34' 'job43' 'job51' 'job39' 'job41' 'job31' 'job12' 'job33'
 'job28' 'job49' 'job15' 'job44' 'job20' 'job52' 'job25' 'job21' 'job46'
 'job11' 'job13' 'job47' 'job5' 'job37' 'job14' 'job18' 'job27' 'job3'
 'job38' 'job10' 'job22' 'job1' 'job0' 'job4' 'job19' 'job45' 'job50'
 'job8' 'job24' 'job35' 'job2' 'job7' 'job30' 'job23' 'job42' 'job48'
 'job16' 'job36' 'job29' 'job26' 'job40' 'job6' 'job9' 'job17']"
moead;3;8;0.6063724922839506;-1226.0;248834;"['job18' 'job20' 'job2' 'job6' 'job19' 'job10' 'job7' 'job43' 'job13'
 'job42' 'job5' 'job36' 'job21' 'job9' 'job51' 'job44' 'job32' 'job41'
 'job11' 'job47' 'job16' 'job14' 'job27' 'job29' 'job39' 'job49' 'job50'
 'job34' 'job0' 'job12' 'job25' 'job37' 'job4' 'job17' 'job1' 'job22'
 'job45' 'job38' 'job46' 'job35' 'job52' 'job28' 'job31' 'job24' 'job8'
 'job48' 'job33' 'job3' 'job26' 'job15' 'job40' 'job30' 'job23']"
moead;4;8;0.5620745322145062;-1178.0;96722;"['job18' 'job5' 'job39' 'job12' 'job4' 'job27' 'job46' 'job34' 'job47'
 'job31' 'job14' 'job21' 'job33' 'job11' 'job28' 'job42' 'job48' 'job38'
 'job44' 'job2' 'job3' 'job43' 'job35' 'job24' 'job25' 'job1' 'job17'
 'job6' 'job51' 'job10' 'job52' 'job8' 'job41' 'job49' 'job32' 'job16'
 'job22' 'job13' 'job15' 'job26' 'job36' 'job50' 'job45' 'job7' 'job29'
 'job23' 'job40' 'job30' 'job0' 'job9' 'job20' 'job37' 'job19']"
moead;5;8;0.5963422309027778;-1241.0;307205;"['job2' 'job37' 'job34' 'job19' 'job44' 'job15' 'job12' 'job27' 'job7'
 'job0' 'job24' 'job48' 'job6' 'job3' 'job42' 'job14' 'job13' 'job32'
 'job49' 'job52' 'job28' 'job40' 'job11' 'job50' 'job4' 'job21' 'job18'
 'job29' 'job25' 'job9' 'job39' 'job16' 'job30' 'job1' 'job10' 'job23'
 'job38' 'job41' 'job26' 'job51' 'job47' 'job46' 'job5' 'job31' 'job35'
 'job33' 'job43' 'job20' 'job8' 'job36' 'job45' 'job17' 'job22']"
moead;6;8;0.646029972029321;-1220.0;355449;"['job41' 'job5' 'job22' 'job15' 'job33' 'job34' 'job52' 'job25' 'job12'
 'job42' 'job17' 'job27' 'job23' 'job43' 'job20' 'job36' 'job7' 'job2'
 'job0' 'job50' 'job29' 'job44' 'job48' 'job49' 'job11' 'job26' 'job13'
 'job9' 'job19' 'job39' 'job37' 'job32' 'job28' 'job45' 'job4' 'job6'
 'job14' 'job21' 'job1' 'job10' 'job35' 'job16' 'job31' 'job40' 'job8'
 'job51' 'job30' 'job46' 'job18' 'job24' 'job38' 'job47' 'job3']"
moead;7;8;0.5336217508198302;-1217.0;444176;"['job51' 'job3' 'job1' 'job21' 'job45' 'job40' 'job43' 'job32' 'job13'
 'job48' 'job14' 'job2' 'job29' 'job7' 'job18' 'job16' 'job5' 'job26'
 'job27' 'job38' 'job33' 'job11' 'job35' 'job9' 'job19' 'job39' 'job34'
 'job50' 'job28' 'job23' 'job4' 'job37' 'job36' 'job6' 'job30' 'job49'
 'job20' 'job10' 'job22' 'job44' 'job41' 'job52' 'job8' 'job24' 'job15'
 'job46' 'job42' 'job47' 'job0' 'job31' 'job17' 'job25' 'job12']"
moead;8;8;0.649500385802469;-1130.0;309040;"['job13' 'job4' 'job46' 'job18' 'job12' 'job47' 'job41' 'job23' 'job5'
 'job48' 'job16' 'job17' 'job14' 'job27' 'job9' 'job43' 'job42' 'job30'
 'job22' 'job37' 'job35' 'job6' 'job49' 'job38' 'job11' 'job0' 'job44'
 'job45' 'job36' 'job3' 'job21' 'job7' 'job40' 'job28' 'job51' 'job15'
 'job34' 'job52' 'job19' 'job33' 'job31' 'job20' 'job24' 'job25' 'job10'
 'job39' 'job1' 'job50' 'job32' 'job2' 'job29' 'job8' 'job26']"
moead;9;8;0.7073548418209877;-1161.0;115771;"['job36' 'job31' 'job33' 'job42' 'job25' 'job41' 'job11' 'job1' 'job26'
 'job5' 'job10' 'job19' 'job45' 'job3' 'job28' 'job30' 'job22' 'job40'
 'job20' 'job46' 'job0' 'job15' 'job7' 'job13' 'job34' 'job43' 'job32'
 'job12' 'job21' 'job44' 'job37' 'job8' 'job39' 'job47' 'job49' 'job18'
 'job51' 'job23' 'job35' 'job14' 'job6' 'job27' 'job24' 'job48' 'job17'
 'job38' 'job9' 'job52' 'job4' 'job50' 'job2' 'job16' 'job29']"
moead;0;9;0.5484080825617283;-1103.0;234813;"['job20' 'job51' 'job1' 'job8' 'job32' 'job46' 'job15' 'job17' 'job0'
 'job34' 'job11' 'job21' 'job42' 'job39' 'job49' 'job13' 'job9' 'job35'
 'job24' 'job31' 'job19' 'job33' 'job23' 'job18' 'job48' 'job37' 'job52'
 'job4' 'job50' 'job3' 'job45' 'job26' 'job38' 'job28' 'job5' 'job14'
 'job43' 'job36' 'job47' 'job10' 'job7' 'job41' 'job6' 'job30' 'job12'
 'job16' 'job2' 'job44' 'job40' 'job25' 'job29' 'job22' 'job27']"
moead;1;9;0.5183658854166667;-1183.0;412750;"['job35' 'job37' 'job29' 'job47' 'job51' 'job24' 'job14' 'job19' 'job6'
 'job16' 'job41' 'job48' 'job50' 'job43' 'job4' 'job45' 'job23' 'job34'
 'job36' 'job13' 'job1' 'job18' 'job39' 'job30' 'job20' 'job22' 'job27'
 'job49' 'job11' 'job15' 'job40' 'job17' 'job21' 'job10' 'job12' 'job0'
 'job25' 'job31' 'job52' 'job9' 'job7' 'job5' 'job28' 'job44' 'job32'
 'job26' 'job42' 'job46' 'job8' 'job2' 'job38' 'job3' 'job33']"
moead;2;9;0.5171793318383487;-1200.0;420729;"['job7' 'job25' 'job33' 'job17' 'job6' 'job22' 'job41' 'job12' 'job31'
 'job20' 'job29' 'job27' 'job32' 'job16' 'job50' 'job36' 'job11' 'job51'
 'job4' 'job24' 'job2' 'job49' 'job39' 'job45' 'job44' 'job52' 'job38'
 'job40' 'job21' 'job47' 'job42' 'job28' 'job26' 'job10' 'job13' 'job1'
 'job18' 'job5' 'job15' 'job19' 'job34' 'job14' 'job30' 'job9' 'job43'
 'job0' 'job3' 'job48' 'job8' 'job37' 'job23' 'job46' 'job35']"
moead;3;9;0.6785151427469136;-1091.0;389764;"['job23' 'job39' 'job3' 'job10' 'job38' 'job32' 'job50' 'job42' 'job47'
 'job22' 'job35' 'job24' 'job27' 'job45' 'job33' 'job4' 'job13' 'job52'
 'job0' 'job15' 'job48' 'job43' 'job44' 'job30' 'job6' 'job31' 'job7'
 'job26' 'job36' 'job12' 'job37' 'job49' 'job20' 'job29' 'job21' 'job19'
 'job28' 'job2' 'job14' 'job46' 'job25' 'job51' 'job16' 'job11' 'job18'
 'job8' 'job9' 'job5' 'job40' 'job41' 'job17' 'job1' 'job34']"
moead;4;9;0.6194254255883488;-1208.0;450139;"['job18' 'job4' 'job46' 'job20' 'job11' 'job26' 'job37' 'job29' 'job38'
 'job0' 'job41' 'job5' 'job34' 'job13' 'job45' 'job44' 'job21' 'job39'
 'job1' 'job43' 'job19' 'job7' 'job10' 'job3' 'job40' 'job47' 'job49'
 'job36' 'job50' 'job32' 'job8' 'job6' 'job16' 'job51' 'job27' 'job28'
 'job14' 'job30' 'job33' 'job52' 'job24' 'job9' 'job23' 'job35' 'job48'
 'job22' 'job25' 'job15' 'job31' 'job12' 'job42' 'job2' 'job17']"
moead;5;9;0.49264591169945987;-1193.0;479028;"['job28' 'job44' 'job27' 'job21' 'job33' 'job45' 'job48' 'job47' 'job43'
 'job36' 'job46' 'job52' 'job50' 'job6' 'job31' 'job2' 'job40' 'job22'
 'job51' 'job23' 'job7' 'job5' 'job18' 'job30' 'job17' 'job15' 'job32'
 'job49' 'job16' 'job25' 'job3' 'job29' 'job37' 'job4' 'job34' 'job11'
 'job38' 'job26' 'job13' 'job10' 'job19' 'job20' 'job1' 'job39' 'job42'
 'job35' 'job9' 'job41' 'job0' 'job8' 'job24' 'job12' 'job14']"
moead;6;9;0.6087853250385803;-1087.0;229669;"['job26' 'job32' 'job13' 'job52' 'job47' 'job33' 'job38' 'job6' 'job27'
 'job25' 'job50' 'job44' 'job20' 'job37' 'job42' 'job45' 'job15' 'job34'
 'job24' 'job28' 'job8' 'job41' 'job48' 'job39' 'job0' 'job14' 'job46'
 'job31' 'job21' 'job43' 'job22' 'job17' 'job49' 'job51' 'job3' 'job19'
 'job30' 'job35' 'job7' 'job23' 'job10' 'job18' 'job9' 'job29' 'job40'
 'job11' 'job12' 'job36' 'job5' 'job4' 'job2' 'job16' 'job1']"
moead;7;9;0.5894580680941358;-1091.0;286842;"['job45' 'job1' 'job9' 'job29' 'job28' 'job49' 'job4' 'job51' 'job24'
 'job43' 'job22' 'job18' 'job2' 'job31' 'job13' 'job37' 'job40' 'job17'
 'job19' 'job48' 'job27' 'job16' 'job15' 'job26' 'job52' 'job44' 'job20'
 'job38' 'job12' 'job23' 'job32' 'job7' 'job0' 'job30' 'job21' 'job42'
 'job10' 'job35' 'job5' 'job41' 'job11' 'job34' 'job46' 'job36' 'job50'
 'job8' 'job6' 'job14' 'job47' 'job3' 'job25' 'job39' 'job33']"
moead;8;9;0.550658908420139;-1099.0;397739;"['job25' 'job12' 'job18' 'job4' 'job1' 'job17' 'job49' 'job13' 'job39'
 'job47' 'job45' 'job14' 'job30' 'job27' 'job40' 'job23' 'job6' 'job52'
 'job5' 'job20' 'job11' 'job15' 'job3' 'job10' 'job0' 'job50' 'job16'
 'job32' 'job37' 'job2' 'job42' 'job46' 'job41' 'job44' 'job51' 'job24'
 'job7' 'job19' 'job29' 'job22' 'job36' 'job26' 'job28' 'job34' 'job8'
 'job31' 'job35' 'job38' 'job48' 'job21' 'job43' 'job9' 'job33']"
moead;9;9;0.5166351996527777;-1083.0;484735;"['job2' 'job10' 'job3' 'job27' 'job51' 'job39' 'job34' 'job36' 'job28'
 'job18' 'job31' 'job49' 'job23' 'job52' 'job0' 'job43' 'job15' 'job48'
 'job20' 'job6' 'job25' 'job41' 'job4' 'job16' 'job13' 'job44' 'job9'
 'job17' 'job14' 'job21' 'job11' 'job47' 'job1' 'job46' 'job30' 'job35'
 'job5' 'job24' 'job19' 'job12' 'job32' 'job38' 'job45' 'job33' 'job22'
 'job50' 'job8' 'job37' 'job29' 'job42' 'job26' 'job40' 'job7']"
rvea;0;0;0.5392957899305556;-1151.0;239908;"['job51' 'job0' 'job42' 'job28' 'job5' 'job13' 'job9' 'job36' 'job15'
 'job4' 'job23' 'job7' 'job46' 'job43' 'job35' 'job29' 'job30' 'job34'
 'job22' 'job26' 'job37' 'job44' 'job14' 'job47' 'job6' 'job8' 'job32'
 'job20' 'job24' 'job33' 'job38' 'job40' 'job10' 'job19' 'job41' 'job16'
 'job21' 'job52' 'job2' 'job48' 'job49' 'job11' 'job3' 'job39' 'job1'
 'job17' 'job25' 'job12' 'job50' 'job45' 'job31' 'job18' 'job27']"
rvea;1;0;0.47685139973958335;-1138.0;410835;"['job24' 'job35' 'job15' 'job30' 'job6' 'job3' 'job28' 'job50' 'job31'
 'job43' 'job25' 'job23' 'job41' 'job33' 'job1' 'job48' 'job52' 'job19'
 'job18' 'job14' 'job2' 'job27' 'job40' 'job46' 'job47' 'job45' 'job49'
 'job4' 'job44' 'job20' 'job39' 'job42' 'job22' 'job51' 'job12' 'job5'
 'job9' 'job26' 'job0' 'job38' 'job37' 'job7' 'job21' 'job29' 'job11'
 'job32' 'job16' 'job10' 'job8' 'job36' 'job13' 'job17' 'job34']"
rvea;2;0;0.5092027150848766;-1153.0;415086;"['job2' 'job6' 'job23' 'job15' 'job33' 'job4' 'job38' 'job12' 'job42'
 'job51' 'job3' 'job34' 'job21' 'job1' 'job27' 'job20' 'job13' 'job28'
 'job30' 'job29' 'job19' 'job24' 'job22' 'job25' 'job43' 'job40' 'job48'
 'job18' 'job35' 'job46' 'job9' 'job32' 'job52' 'job41' 'job44' 'job7'
 'job8' 'job0' 'job11' 'job26' 'job50' 'job47' 'job10' 'job37' 'job45'
 'job14' 'job36' 'job5' 'job31' 'job17' 'job16' 'job49' 'job39']"
rvea;3;0;0.48736741054205246;-1164.0;53272;"['job34' 'job27' 'job1' 'job36' 'job30' 'job40' 'job22' 'job12' 'job5'
 'job44' 'job50' 'job25' 'job33' 'job26' 'job13' 'job28' 'job20' 'job18'
 'job42' 'job37' 'job11' 'job7' 'job49' 'job4' 'job8' 'job15' 'job35'
 'job0' 'job6' 'job32' 'job17' 'job10' 'job38' 'job19' 'job43' 'job21'
 'job31' 'job52' 'job51' 'job48' 'job29' 'job41' 'job45' 'job9' 'job3'
 'job46' 'job2' 'job14' 'job24' 'job47' 'job16' 'job23' 'job39']"
rvea;4;0;0.5153455644772377;-1156.0;227431;"['job43' 'job13' 'job26' 'job5' 'job38' 'job33' 'job44' 'job22' 'job16'
 'job7' 'job17' 'job20' 'job35' 'job4' 'job51' 'job19' 'job39' 'job23'
 'job49' 'job3' 'job9' 'job46' 'job2' 'job10' 'job28' 'job36' 'job24'
 'job30' 'job40' 'job42' 'job31' 'job50' 'job1' 'job15' 'job34' 'job8'
 'job45' 'job32' 'job48' 'job25' 'job37' 'job18' 'job29' 'job27' 'job12'
 'job41' 'job47' 'job6' 'job0' 'job52' 'job21' 'job11' 'job14']"
rvea;5;0;0.552906780478395;-1151.0;133096;"['job32' 'job43' 'job46' 'job12' 'job9' 'job10' 'job42' 'job44' 'job13'
 'job22' 'job30' 'job1' 'job15' 'job52' 'job2' 'job14' 'job4' 'job33'
 'job29' 'job49' 'job16' 'job48' 'job38' 'job39' 'job28' 'job27' 'job3'
 'job6' 'job50' 'job25' 'job35' 'job41' 'job0' 'job17' 'job18' 'job37'
 'job19' 'job45' 'job21' 'job31' 'job51' 'job11' 'job20' 'job47' 'job5'
 'job34' 'job40' 'job7' 'job26' 'job24' 'job8' 'job36' 'job23']"
rvea;6;0;0.5607670235339507;-1170.0;307316;"['job38' 'job42' 'job28' 'job33' 'job9' 'job1' 'job14' 'job18' 'job7'
 'job46' 'job10' 'job20' 'job31' 'job4' 'job24' 'job40' 'job50' 'job29'
 'job39' 'job21' 'job32' 'job44' 'job48' 'job30' 'job35' 'job41' 'job34'
 'job19' 'job47' 'job17' 'job11' 'job8' 'job0' 'job2' 'job13' 'job15'
 'job6' 'job49' 'job45' 'job16' 'job26' 'job12' 'job23' 'job5' 'job3'
 'job37' 'job43' 'job25' 'job52' 'job36' 'job51' 'job22' 'job27']"
rvea;7;0;0.5037647087191358;-1135.0;416312;"['job1' 'job41' 'job30' 'job20' 'job35' 'job14' 'job28' 'job15' 'job11'
 'job10' 'job25' 'job52' 'job3' 'job4' 'job13' 'job24' 'job48' 'job46'
 'job51' 'job31' 'job12' 'job21' 'job49' 'job7' 'job17' 'job29' 'job2'
 'job32' 'job50' 'job45' 'job42' 'job0' 'job8' 'job37' 'job5' 'job34'
 'job38' 'job33' 'job27' 'job9' 'job19' 'job43' 'job22' 'job26' 'job6'
 'job39' 'job40' 'job36' 'job18' 'job44' 'job47' 'job23' 'job16']"
rvea;8;0;0.5426872347608025;-1166.0;264015;"['job28' 'job13' 'job23' 'job18' 'job37' 'job2' 'job21' 'job0' 'job34'
 'job45' 'job8' 'job40' 'job7' 'job44' 'job19' 'job29' 'job14' 'job3'
 'job30' 'job43' 'job46' 'job50' 'job6' 'job12' 'job26' 'job39' 'job52'
 'job33' 'job42' 'job49' 'job31' 'job5' 'job35' 'job20' 'job15' 'job32'
 'job22' 'job48' 'job11' 'job4' 'job10' 'job1' 'job9' 'job27' 'job38'
 'job24' 'job36' 'job17' 'job41' 'job47' 'job51' 'job25' 'job16']"
rvea;9;0;0.5363579342689043;-1141.0;99018;"['job41' 'job35' 'job28' 'job18' 'job44' 'job11' 'job26' 'job29' 'job27'
 'job8' 'job31' 'job43' 'job51' 'job49' 'job1' 'job5' 'job17' 'job15'
 'job20' 'job22' 'job13' 'job6' 'job46' 'job7' 'job33' 'job30' 'job32'
 'job40' 'job48' 'job50' 'job42' 'job34' 'job14' 'job47' 'job3' 'job12'
 'job21' 'job45' 'job4' 'job36' 'job9' 'job39' 'job24' 'job2' 'job38'
 'job0' 'job52' 'job23' 'job10' 'job25' 'job37' 'job16' 'job19']"
rvea;0;1;0.44296359592013884;-1140.0;417902;"['job31' 'job41' 'job15' 'job7' 'job48' 'job8' 'job21' 'job2' 'job20'
 'job43' 'job45' 'job35' 'job33' 'job22' 'job49' 'job5' 'job14' 'job24'
 'job3' 'job18' 'job52' 'job27' 'job38' 'job40' 'job44' 'job11' 'job42'
 'job4' 'job13' 'job23' 'job29' 'job30' 'job26' 'job17' 'job36' 'job46'
 'job16' 'job19' 'job1' 'job28' 'job10' 'job47' 'job51' 'job32' 'job39'
 'job12' 'job9' 'job50' 'job0' 'job6' 'job25' 'job37' 'job34']"
rvea;1;1;0.5168687307098765;-1146.0;289972;"['job37' 'job52' 'job39' 'job34' 'job17' 'job47' 'job45' 'job10' 'job43'
 'job2' 'job36' 'job25' 'job20' 'job1' 'job31' 'job14' 'job5' 'job35'
 'job22' 'job46' 'job8' 'job6' 'job24' 'job0' 'job23' 'job11' 'job48'
 'job33' 'job38' 'job18' 'job27' 'job4' 'job19' 'job16' 'job26' 'job12'
 'job28' 'job13' 'job41' 'job7' 'job49' 'job44' 'job40' 'job21' 'job51'
 'job50' 'job30' 'job9' 'job15' 'job3' 'job32' 'job29' 'job42']"
rvea;2;1;0.46765350718557097;-1137.0;198627;"['job40' 'job25' 'job43' 'job31' 'job36' 'job26' 'job0' 'job27' 'job35'
 'job39' 'job7' 'job32' 'job42' 'job23' 'job47' 'job11' 'job46' 'job45'
 'job12' 'job44' 'job28' 'job22' 'job2' 'job37' 'job49' 'job10' 'job33'
 'job41' 'job21' 'job48' 'job16' 'job14' 'job51' 'job9' 'job29' 'job15'
 'job52' 'job8' 'job38' 'job1' 'job50' 'job5' 'job6' 'job30' 'job34'
 'job20' 'job18' 'job24' 'job4' 'job13' 'job3' 'job17' 'job19']"
rvea;3;1;0.38492238739390433;-1150.0;82095;"['job46' 'job45' 'job4' 'job8' 'job24' 'job26' 'job10' 'job48' 'job0'
 'job19' 'job9' 'job23' 'job49' 'job33' 'job50' 'job40' 'job5' 'job42'
 'job21' 'job18' 'job20' 'job31' 'job51' 'job34' 'job39' 'job37' 'job47'
 'job17' 'job44' 'job6' 'job35' 'job7' 'job16' 'job25' 'job22' 'job30'
 'job41' 'job1' 'job12' 'job32' 'job15' 'job2' 'job27' 'job43' 'job52'
 'job3' 'job13' 'job36' 'job28' 'job38' 'job11' 'job29' 'job14']"
rvea;4;1;0.4833128677179784;-1161.0;360887;"['job25' 'job32' 'job31' 'job22' 'job7' 'job46' 'job49' 'job19' 'job16'
 'job44' 'job38' 'job11' 'job14' 'job17' 'job2' 'job42' 'job20' 'job18'
 'job30' 'job12' 'job5' 'job43' 'job3' 'job24' 'job35' 'job10' 'job26'
 'job15' 'job21' 'job41' 'job1' 'job39' 'job9' 'job23' 'job33' 'job6'
 'job36' 'job40' 'job8' 'job0' 'job51' 'job45' 'job50' 'job52' 'job34'
 'job28' 'job13' 'job48' 'job4' 'job47' 'job37' 'job29' 'job27']"
rvea;5;1;0.4866254340277777;-1161.0;210427;"['job32' 'job23' 'job20' 'job40' 'job16' 'job26' 'job18' 'job11' 'job47'
 'job14' 'job39' 'job41' 'job29' 'job44' 'job37' 'job27' 'job17' 'job21'
 'job10' 'job2' 'job1' 'job43' 'job30' 'job48' 'job49' 'job28' 'job45'
 'job15' 'job25' 'job19' 'job50' 'job24' 'job3' 'job51' 'job22' 'job38'
 'job8' 'job0' 'job33' 'job35' 'job4' 'job6' 'job9' 'job36' 'job7' 'job5'
 'job13' 'job46' 'job42' 'job52' 'job31' 'job12' 'job34']"
